ID,Resume_str,Resume_html,Category,cleaned_resume,skills_found,resume_score
16852973,"         HR ADMINISTRATOR/MARKETING ASSOCIATE

HR ADMINISTRATOR       Summary     Dedicated Customer Service Manager with 15+ years of experience in Hospitality and Customer Service Management.   Respected builder and leader of customer-focused teams; strives to instill a shared, enthusiastic commitment to customer service.         Highlights         Focused on customer satisfaction  Team management  Marketing savvy  Conflict resolution techniques     Training and development  Skilled multi-tasker  Client relations specialist           Accomplishments      Missouri DOT Supervisor Training Certification  Certified by IHG in Customer Loyalty and Marketing by Segment   Hilton Worldwide General Manager Training Certification  Accomplished Trainer for cross server hospitality systems such as    Hilton OnQ  ,   Micros    Opera PMS   , Fidelio    OPERA    Reservation System (ORS) ,   Holidex    Completed courses and seminars in customer service, sales strategies, inventory control, loss prevention, safety, time management, leadership and performance assessment.        Experience      HR Administrator/Marketing Associate

HR Administrator     Dec 2013   to   Current      Company Name   －   City  ,   State     Helps to develop policies, directs and coordinates activities such as employment, compensation, labor relations, benefits, training, and employee services.  Prepares employee separation notices and related documentation  Keeps records of benefits plans participation such as insurance and pension plan, personnel transactions such as hires, promotions, transfers, performance reviews, and terminations, and employee statistics for government reporting.  Advises management in appropriate resolution of employee relations issues.  Administers benefits programs such as life, health, dental, insurance, pension plans, vacation, sick leave, leave of absence, and employee assistance.     Marketing Associate     Designed and created marketing collateral for sales meetings, trade shows and company executives.  Managed the in-house advertising program consisting of print and media collateral pieces.  Assisted in the complete design and launch of the company's website in 2 months.  Created an official company page on Facebook to facilitate interaction with customers.  Analyzed ratings and programming features of competitors to evaluate the effectiveness of marketing strategies.         Advanced Medical Claims Analyst     Mar 2012   to   Dec 2013      Company Name   －   City  ,   State     Reviewed medical bills for the accuracy of the treatments, tests, and hospital stays prior to sanctioning the claims.  Trained to interpret the codes (ICD-9, CPT) and terminology commonly used in medical billing to fully understand the paperwork that is submitted by healthcare providers.  Required to have organizational and analytical skills as well as computer skills, knowledge of medical terminology and procedures, statistics, billing standards, data analysis and laws regarding medical billing.         Assistant General Manager     Jun 2010   to   Dec 2010      Company Name   －   City  ,   State     Performed duties including but not limited to, budgeting and financial management, accounting, human resources, payroll and purchasing.  Established and maintained close working relationships with all departments of the hotel to ensure maximum operation, productivity, morale and guest service.  Handled daily operations and reported directly to the corporate office.  Hired and trained staff on overall objectives and goals with an emphasis on high customer service.  Marketing and Advertising, working on public relations with the media, government and local businesses and Chamber of Commerce.         Executive Support / Marketing Assistant     Jul 2007   to   Jun 2010      Company Name   －   City  ,   State     Provided assistance to various department heads - Executive, Marketing, Customer Service, Human Resources.  Managed front-end operations to ensure friendly and efficient transactions.  Ensured the swift resolution of customer issues to preserve customer loyalty while complying with company policies.  Exemplified the second-to-none customer service delivery in all interactions with customers and potential clients.         Reservation & Front Office Manager     Jun 2004   to   Jul 2007      Company Name   －   City  ,   State          Owner/ Partner     Dec 2001   to   May 2004      Company Name   －   City  ,   State          Price Integrity Coordinator     Aug 1999   to   Dec 2001      Company Name   －   City  ,   State          Education      N/A  ,   Business Administration   1999     Jefferson College   －   City  ,   State       Business Administration  Marketing / Advertising         High School Diploma  ,   College Prep. studies   1998     Sainte Genevieve Senior High   －   City  ,   State       Awarded American Shrubel Leadership Scholarship to Jefferson College         Skills     Accounting, ads, advertising, analytical skills, benefits, billing, budgeting, clients, Customer Service, data analysis, delivery, documentation, employee relations, financial management, government relations, Human Resources, insurance, labor relations, layout, Marketing, marketing collateral, medical billing, medical terminology, office, organizational, payroll, performance reviews, personnel, policies, posters, presentations, public relations, purchasing, reporting, statistics, website.    ","<div class=""fontsize fontface vmargins hmargins linespacing pagesize"" id=""document""> <div class=""section firstsection"" id=""SECTION_NAME500375979"" style=""
      padding-top:0px;
    ""> <div class=""paragraph PARAGRAPH_NAME firstparagraph"" id=""PARAGRAPH_500375979_1_326506904"" style=""
      padding-top:0px;
    ""> <div class=""name"" itemprop=""name""> <span class=""field fName"" id=""500375979FNAM1""> </span> <span> </span> <span class=""field"" id=""500375979LNAM1""> HR ADMINISTRATOR/MARKETING ASSOCIATE

HR ADMINISTRATOR</span> </div> </div> </div> <div class=""section"" id=""SECTION_SUMM500375981"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_SUMM500375981""> Summary</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_500375981_1_326506917"" style=""
      padding-top:0px;
    ""> <div class=""field singlecolumn"" id=""500375981FRFM1""> <p align=""LEFT""> Dedicated Customer Service Manager with 15+ years of experience in Hospitality and Customer Service Management. </p> <p align=""LEFT""> Respected builder and leader of customer-focused teams; strives to instill a shared, enthusiastic commitment to customer service.  </p> </div> </div> </div> <div class=""section"" id=""SECTION_HILT500375982"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_HILT500375982""> Highlights</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_500375982_1_326509244"" style=""
      padding-top:0px;
    ""> <div class=""singlecolumn maincolumn""> <table class=""twocol""> <tbody> <tr> <td class=""field twocol_1"" id=""500375982SKC11""> <p align=""CENTER""> Focused on customer satisfaction</p> <p align=""CENTER""> Team management</p> <p align=""CENTER""> Marketing savvy</p> <p align=""CENTER""> Conflict resolution techniques</p> <br/> </td> <td class=""field twocol_2"" id=""500375982SKC21""> <p align=""CENTER""> Training and development</p> <p align=""CENTER""> Skilled multi-tasker</p> <p align=""CENTER""> Client relations specialist</p> </td> </tr> </tbody> </table> </div> </div> </div> <div class=""section"" id=""SECTION_ACCM500375993"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_ACCM500375993""> Accomplishments</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_500375993_1_326506914"" style=""
      padding-top:0px;
    ""> <div class=""field singlecolumn"" id=""500375993FRFM1""> <ul> <li> Missouri DOT Supervisor Training Certification</li> <li> Certified by IHG in Customer Loyalty and Marketing by Segment </li> <li> Hilton Worldwide General Manager Training Certification</li> <li> Accomplished Trainer for cross server hospitality systems such as  <b> <u> Hilton OnQ</u> </b> ,  <u> Micros </u> <b> <u> Opera PMS</u> </b> <u> , Fidelio </u> <b> <u> OPERA</u> </b> <u>  Reservation System (ORS)</u> , <b> <u> Holidex</u> </b> </li> <li> Completed courses and seminars in customer service, sales strategies, inventory control, loss prevention, safety, time management, leadership and performance assessment.</li> </ul> </div> </div> </div> <div class=""section"" id=""SECTION_EXPR500375983"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_EXPR500375983""> Experience</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_500375983_1_326506906"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""
      padding-top:0px;
    ""> <div class=""singlecolumn""> <span class=""paddedline""> <span class=""jobtitle"" id=""500375983JTIT1""> HR Administrator/Marketing Associate

HR Administrator</span> <span> </span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%b %Y"" id=""500375983JSTD1""> Dec 2013</span> <span>  to </span> <span class=""jobdates"" format=""%b %Y"" id=""500375983EDDT1""> Current</span> <br/> </span> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""500375983COMP1"" itemprop=""name""> Company Name</span> <span>  － </span> <span class=""joblocation jobcity"" id=""500375983JCIT1"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""500375983JSTA1"" itemprop=""addressRegion""> State</span> </span> <span class=""jobline"" id=""500375983JDES1"" itemprop=""description""> <ul> <li> Helps to develop policies, directs and coordinates activities such as employment, compensation, labor relations, benefits, training, and employee services.</li> <li> Prepares employee separation notices and related documentation</li> <li> Keeps records of benefits plans participation such as insurance and pension plan, personnel transactions such as hires, promotions, transfers, performance reviews, and terminations, and employee statistics for government reporting.</li> <li> Advises management in appropriate resolution of employee relations issues.</li> <li> Administers benefits programs such as life, health, dental, insurance, pension plans, vacation, sick leave, leave of absence, and employee assistance.</li> </ul> <br/> <p align=""LEFT""> <b> Marketing Associate</b>  </p> <ul> <li> Designed and created marketing collateral for sales meetings, trade shows and company executives.</li> <li> Managed the in-house advertising program consisting of print and media collateral pieces.</li> <li> Assisted in the complete design and launch of the company's website in 2 months.</li> <li> Created an official company page on Facebook to facilitate interaction with customers.</li> <li> Analyzed ratings and programming features of competitors to evaluate the effectiveness of marketing strategies.</li> </ul> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_500375983_2_326506907"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""
      padding-top:10px;
    ""> <div class=""singlecolumn""> <span class=""paddedline""> <span class=""jobtitle"" id=""500375983JTIT2""> Advanced Medical Claims Analyst</span> <span> </span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%b %Y"" id=""500375983JSTD2""> Mar 2012</span> <span>  to </span> <span class=""jobdates"" format=""%b %Y"" id=""500375983EDDT2""> Dec 2013</span> <br/> </span> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""500375983COMP2"" itemprop=""name""> Company Name</span> <span>  － </span> <span class=""joblocation jobcity"" id=""500375983JCIT2"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""500375983JSTA2"" itemprop=""addressRegion""> State</span> </span> <span class=""jobline"" id=""500375983JDES2"" itemprop=""description""> <ul> <li> Reviewed medical bills for the accuracy of the treatments, tests, and hospital stays prior to sanctioning the claims.</li> <li> Trained to interpret the codes (ICD-9, CPT) and terminology commonly used in medical billing to fully understand the paperwork that is submitted by healthcare providers.</li> <li> Required to have organizational and analytical skills as well as computer skills, knowledge of medical terminology and procedures, statistics, billing standards, data analysis and laws regarding medical billing.</li> </ul> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_500375983_3_326506908"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""
      padding-top:15px;
    ""> <div class=""singlecolumn""> <span class=""paddedline""> <span class=""jobtitle"" id=""500375983JTIT3""> Assistant General Manager</span> <span> </span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%b %Y"" id=""500375983JSTD3""> Jun 2010</span> <span>  to </span> <span class=""jobdates"" format=""%b %Y"" id=""500375983EDDT3""> Dec 2010</span> <br/> </span> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""500375983COMP3"" itemprop=""name""> Company Name</span> <span>  － </span> <span class=""joblocation jobcity"" id=""500375983JCIT3"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""500375983JSTA3"" itemprop=""addressRegion""> State</span> </span> <span class=""jobline"" id=""500375983JDES3"" itemprop=""description""> <ul> <li> Performed duties including but not limited to, budgeting and financial management, accounting, human resources, payroll and purchasing.</li> <li> Established and maintained close working relationships with all departments of the hotel to ensure maximum operation, productivity, morale and guest service.</li> <li> Handled daily operations and reported directly to the corporate office.</li> <li> Hired and trained staff on overall objectives and goals with an emphasis on high customer service.</li> <li> Marketing and Advertising, working on public relations with the media, government and local businesses and Chamber of Commerce.</li> </ul> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_500375983_4_326506910"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""
      padding-top:5px;
    ""> <div class=""singlecolumn""> <span class=""paddedline""> <span class=""jobtitle"" id=""500375983JTIT4""> Executive Support / Marketing Assistant</span> <span> </span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%b %Y"" id=""500375983JSTD4""> Jul 2007</span> <span>  to </span> <span class=""jobdates"" format=""%b %Y"" id=""500375983EDDT4""> Jun 2010</span> <br/> </span> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""500375983COMP4"" itemprop=""name""> Company Name</span> <span>  － </span> <span class=""joblocation jobcity"" id=""500375983JCIT4"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""500375983JSTA4"" itemprop=""addressRegion""> State</span> </span> <span class=""jobline"" id=""500375983JDES4"" itemprop=""description""> <ul> <li> Provided assistance to various department heads - Executive, Marketing, Customer Service, Human Resources.</li> <li> Managed front-end operations to ensure friendly and efficient transactions.</li> <li> Ensured the swift resolution of customer issues to preserve customer loyalty while complying with company policies.</li> <li> Exemplified the second-to-none customer service delivery in all interactions with customers and potential clients.</li> </ul> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_500375983_5_326506911"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""
      padding-top:10px;
    ""> <div class=""singlecolumn""> <span class=""paddedline""> <span class=""jobtitle"" id=""500375983JTIT5""> Reservation &amp; Front Office Manager</span> <span> </span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%b %Y"" id=""500375983JSTD5""> Jun 2004</span> <span>  to </span> <span class=""jobdates"" format=""%b %Y"" id=""500375983EDDT5""> Jul 2007</span> <br/> </span> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""500375983COMP5"" itemprop=""name""> Company Name</span> <span>  － </span> <span class=""joblocation jobcity"" id=""500375983JCIT5"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""500375983JSTA5"" itemprop=""addressRegion""> State</span> </span> <span class=""jobline"" id=""500375983JDES5"" itemprop=""description""> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_500375983_6_326506912"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""
      padding-top:10px;
    ""> <div class=""singlecolumn""> <span class=""paddedline""> <span class=""jobtitle"" id=""500375983JTIT6""> Owner/ Partner</span> <span> </span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%b %Y"" id=""500375983JSTD6""> Dec 2001</span> <span>  to </span> <span class=""jobdates"" format=""%b %Y"" id=""500375983EDDT6""> May 2004</span> <br/> </span> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""500375983COMP6"" itemprop=""name""> Company Name</span> <span>  － </span> <span class=""joblocation jobcity"" id=""500375983JCIT6"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""500375983JSTA6"" itemprop=""addressRegion""> State</span> </span> <span class=""jobline"" id=""500375983JDES6"" itemprop=""description""> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_500375983_7_326506913"" itemscope="""" itemtype=""https://schema.org/Organization"" style=""
      padding-top:10px;
    ""> <div class=""singlecolumn""> <span class=""paddedline""> <span class=""jobtitle"" id=""500375983JTIT7""> Price Integrity Coordinator</span> <span> </span> <span class=""datesWrapper""> <span class=""jobdates"" format=""%b %Y"" id=""500375983JSTD7""> Aug 1999</span> <span>  to </span> <span class=""jobdates"" format=""%b %Y"" id=""500375983EDDT7""> Dec 2001</span> <br/> </span> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""500375983COMP7"" itemprop=""name""> Company Name</span> <span>  － </span> <span class=""joblocation jobcity"" id=""500375983JCIT7"" itemprop=""addressLocality""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""500375983JSTA7"" itemprop=""addressRegion""> State</span> </span> <span class=""jobline"" id=""500375983JDES7"" itemprop=""description""> </span> </div> </div> </div> <div class=""section"" id=""SECTION_EDUC500400498"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_EDUC500400498""> Education</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_500400498_1_326523310"" itemscope="""" itemtype=""https://schema.org/EducationalOrganization"" style=""
      padding-top:0px;
    ""> <div class=""singlecolumn""> <span class=""paddedline"" itemprop=""description""> <span class=""degree"" id=""500400498DGRE1"" itemprop=""name""> N/A</span> <span> , </span> <span class=""programline"" id=""500400498STUY1""> Business Administration</span> <span class=""datesWrapper""> <span class=""jobdates"" id=""500400498GRYR1""> 1999</span> </span> </span> <span class=""paddedline""> <span class=""companyname companyname_educ"" id=""500400498SCHO1"" itemprop=""name""> Jefferson College</span> <span>  － </span> <span class=""joblocation jobcity"" id=""500400498SCIT1""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""500400498SSTA1""> State</span> <span class=""joblocation jobstate"" id=""500400498SCNT1""> </span> </span> <span class=""field"" id=""500400498FRFM1""> <ul> <li> Business Administration</li> <li> Marketing / Advertising</li> </ul> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_500400498_2_326522471"" itemscope="""" itemtype=""https://schema.org/EducationalOrganization"" style=""
      padding-top:0px;
    ""> <div class=""singlecolumn""> <span class=""paddedline"" itemprop=""description""> <span class=""degree"" id=""500400498DGRE2"" itemprop=""name""> High School Diploma</span> <span> , </span> <span class=""programline"" id=""500400498STUY2""> College Prep. studies</span> <span class=""datesWrapper""> <span class=""jobdates"" id=""500400498GRYR2""> 1998</span> </span> </span> <span class=""paddedline""> <span class=""companyname companyname_educ"" id=""500400498SCHO2"" itemprop=""name""> Sainte Genevieve Senior High</span> <span>  － </span> <span class=""joblocation jobcity"" id=""500400498SCIT2""> City</span> <span> , </span> <span class=""joblocation jobstate"" id=""500400498SSTA2""> State</span> <span class=""joblocation jobstate"" id=""500400498SCNT2""> </span> </span> <span class=""field"" id=""500400498FRFM2""> <ul> <li> Awarded American Shrubel Leadership Scholarship to Jefferson College</li> </ul> </span> </div> </div> </div> <div class=""section"" id=""SECTION_SKLL500375994"" style=""
      padding-top:0px;
    ""> <div class=""heading bottomborder""> <div class=""sectiontitle"" id=""SECTNAME_SKLL500375994""> Skills</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_500375994_1_326506918"" style=""
      padding-top:0px;
    ""> <div class=""field singlecolumn"" id=""500375994FRFM1""> <p align=""LEFT""> Accounting, ads, advertising, analytical skills, benefits, billing, budgeting, clients, Customer Service, data analysis, delivery, documentation, employee relations, financial management, government relations, Human Resources, insurance, labor relations, layout, Marketing, marketing collateral, medical billing, medical terminology, office, organizational, payroll, performance reviews, personnel, policies, posters, presentations, public relations, purchasing, reporting, statistics, website.</p> </div> </div> </div> </div>",HR,hr administratormarketing associatehr administrator summary dedicated customer service manager years experience hospitality customer service management respected builder leader customerfocused teams strives instill shared enthusiastic commitment customer service highlights focused customer satisfaction team management marketing savvy conflict resolution techniques training development skilled multitasker client relations specialist accomplishments missouri dot supervisor training certification certified ihg customer loyalty marketing segment hilton worldwide general manager training certification accomplished trainer cross server hospitality systems hilton onq micros opera pms fidelio opera reservation system ors holidex completed courses seminars customer service sales strategies inventory control loss prevention safety time management leadership performance assessment experience hr administratormarketing associatehr administrator dec current company name city state helps develop policies directs coordinates activities employment compensation labor relations benefits training employee services prepares employee separation notices related documentation keeps records benefits plans participation insurance pension plan personnel transactions hires promotions transfers performance reviews terminations employee statistics government reporting advises management appropriate resolution employee relations issues administers benefits programs life health dental insurance pension plans vacation sick leave leave absence employee assistance marketing associate designed created marketing collateral sales meetings trade shows company executives managed inhouse advertising program consisting print media collateral pieces assisted complete design launch companys website months created official company page facebook facilitate interaction customers analyzed ratings programming features competitors evaluate effectiveness marketing strategies advanced medical claims analyst mar dec company name city state reviewed medical bills accuracy treatments tests hospital stays prior sanctioning claims trained interpret codes icd cpt terminology commonly used medical billing fully understand paperwork submitted healthcare providers required organizational analytical skills well computer skills knowledge medical terminology procedures statistics billing standards data analysis laws regarding medical billing assistant general manager jun dec company name city state performed duties including limited budgeting financial management accounting human resources payroll purchasing established maintained close working relationships departments hotel ensure maximum operation productivity morale guest service handled daily operations reported directly corporate office hired trained staff overall objectives goals emphasis high customer service marketing advertising working public relations media government local businesses chamber commerce executive support marketing assistant jul jun company name city state provided assistance various department heads executive marketing customer service human resources managed frontend operations ensure friendly efficient transactions ensured swift resolution customer issues preserve customer loyalty complying company policies exemplified secondtonone customer service delivery interactions customers potential clients reservation front office manager jun jul company name city state owner partner dec may company name city state price integrity coordinator aug dec company name city state education na business administration jefferson college city state business administration marketing advertising high school diploma college prep studies sainte genevieve senior high city state awarded american shrubel leadership scholarship jefferson college skills accounting ads advertising analytical skills benefits billing budgeting clients customer service data analysis delivery documentation employee relations financial management government relations human resources insurance labor relations layout marketing marketing collateral medical billing medical terminology office organizational payroll performance reviews personnel policies posters presentations public relations purchasing reporting statistics website,['data analysis'],1
